customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,services_count,monthly_to_total_ratio,internet_no_techsupport,CLV,CLV_quartile,Churn_encoded
2829-HYVZP,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,1,3,19.8,572.2,No,2,1,0.03460328556448794,0,574.2,Low,0
4183-WCSEP,1,0,0,0,31,1,0,1,0,2,0,2,0,0,0,1,2,78.45,2435.15,Yes,2,3,0.03221567459910067,0,2431.9500000000003,High,1
5451-YHYPW,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,8443.7,No,2,7,0.013708445349787414,0,8334.0,Premium,0
2823-LKABH,0,0,0,0,18,1,2,1,0,0,2,2,0,2,0,1,0,95.05,1679.4,No,1,4,0.056597594378944856,0,2281.2,High,0
1832-PEUTS,1,0,1,1,62,1,2,1,0,0,2,0,2,0,2,1,1,89.1,5411.65,No,2,3,0.016464479410161412,1,5524.2,Premium,0
8229-MYEJZ,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,498.25,No,3,2,0.10275965880582037,1,1228.8000000000002,Medium,0
0078-XZMHT,1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,0,85.15,6316.2,No,2,6,0.013481207054874768,0,6130.8,Premium,0
4193-ORFCL,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.1,45.1,Yes,0,1,1.0,1,1082.4,Low,1
7277-KAMWT,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,1,20.0,268.45,No,1,1,0.07450176941702366,0,480.0,Low,0
9603-OAIHC,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,70.05,No,0,1,1.0,1,1681.1999999999998,Medium,0
2809-ILCYT,0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,26.8,733.55,No,2,1,0.036534660214027674,0,670.0,Low,0
7813-ZGGAW,1,1,0,0,31,1,2,1,0,0,2,2,2,0,0,1,0,96.6,2877.95,No,2,4,0.03356555881790858,0,2994.6,High,0
7729-JTEEC,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.5,90.05,No,0,1,0.49416990560799556,1,1068.0,Low,0
5127-BZENZ,0,0,1,1,56,1,2,0,2,0,0,0,2,0,1,0,0,65.2,3512.15,No,2,3,0.018564127386358785,1,3651.2000000000003,High,0
8680-CGLTP,1,0,0,0,29,1,0,0,2,2,0,2,0,0,1,1,2,58.75,1696.2,No,2,4,0.03463624572573989,0,1703.75,Medium,0
7538-GWHML,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,69.65,145.15,Yes,0,1,0.47984843265587324,1,1671.6000000000001,Medium,1
5712-PTIWW,1,0,0,0,2,1,0,1,0,0,2,2,0,0,0,1,2,79.85,152.45,Yes,0,3,0.5237782879632666,0,1916.3999999999999,Medium,1
4566-GOLUK,1,0,1,1,47,1,2,1,0,0,2,2,2,2,0,1,0,107.35,5118.95,Yes,2,5,0.020971097588372616,0,5045.45,Premium,1
5687-DKDTV,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,77.5,Yes,0,1,0.2625806451612903,0,488.40000000000003,Low,1
2120-SMPEX,1,0,0,0,25,1,0,2,1,1,1,1,1,1,0,1,3,20.15,536.35,No,2,1,0.03756875174792579,0,503.74999999999994,Low,0
2858-EIMXH,0,1,1,0,53,1,2,1,0,0,0,0,2,2,1,1,1,95.85,5016.25,No,2,3,0.019107899327186643,1,5080.049999999999,Premium,0
8648-PFRMP,0,1,0,0,14,0,1,0,0,0,0,0,2,2,0,1,2,46.35,672.7,No,1,2,0.06890144195034933,1,1112.4,Low,0
1266-NZYUI,0,0,1,1,72,1,2,0,2,0,2,2,0,0,2,0,0,66.85,4758.8,No,2,4,0.014047659073716062,0,4813.2,Premium,0
7968-QUXNS,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,18.95,110.15,No,3,1,0.17203812982296868,0,454.79999999999995,Low,0
8563-OYMQY,1,0,0,0,17,1,0,1,0,2,2,0,0,2,0,1,1,90.95,1612.2,No,1,4,0.056413596327999006,1,2182.8,High,0
3796-ENZGF,1,0,1,0,63,1,2,0,0,2,0,2,0,2,2,0,3,67.25,4234.15,No,2,4,0.015882762774110507,0,4236.75,Premium,0
6650-BWFRT,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,8529.5,No,2,7,0.013734685503253415,0,8434.800000000001,Premium,0
7399-QHBJS,0,0,1,1,72,1,2,0,2,2,0,2,0,0,2,0,1,66.75,4760.3,No,2,4,0.014022225489990126,0,4806.0,Premium,0
5219-YIPTK,0,0,1,0,33,1,2,1,0,2,2,0,2,2,0,1,2,104.4,3409.6,Yes,2,5,0.030619427498826846,1,3445.2000000000003,High,1
1846-XWOQN,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,70.15,Yes,0,1,1.0,1,1683.6000000000001,Medium,1
6901-GOGZG,1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,84.95,4984.85,No,2,6,0.017041636157557397,0,5097.0,Premium,0
6218-KNUBD,1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,59.45,357.6,No,3,3,0.16624720357941833,1,1426.8000000000002,Medium,0
2277-AXSDC,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,624.15,No,2,1,0.03164303452695666,0,632.0,Low,0
8331-ZXFOE,0,0,0,0,58,1,2,0,2,2,2,2,0,0,1,1,1,71.1,4299.2,No,2,5,0.01653796055080015,0,4123.799999999999,Premium,0
6916-HIJSE,0,0,0,0,65,1,0,0,2,2,2,2,2,2,2,1,0,84.85,5459.2,No,2,7,0.015542570339976552,0,5515.25,Premium,0
6386-SZZKH,0,0,1,1,49,1,2,1,0,2,2,2,2,2,2,1,0,107.95,5293.2,Yes,2,6,0.02039409053124764,0,5289.55,Premium,1
3050-GBUSH,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,1,1,34.8,113.95,No,0,1,0.30539710399297937,1,835.1999999999999,Low,0
6950-TWMYB,1,0,1,1,54,1,0,1,0,2,0,2,0,0,2,1,0,79.95,4362.05,No,2,3,0.018328538187320182,0,4317.3,Premium,0
9762-YAQAA,1,0,0,0,39,1,2,1,0,2,0,0,0,0,1,0,1,81.4,3213.75,No,2,2,0.02532866588875924,1,3174.6000000000004,High,0
1544-JJMYL,1,0,0,0,27,1,0,0,2,0,2,2,2,0,1,0,1,69.35,1927.3,No,2,5,0.0359829813729051,0,1872.4499999999998,Medium,0
1480-IVEVR,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2815.25,No,2,2,0.02898499245182488,1,2856.0,High,0
6900-PXRMS,1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,105.75,2710.25,Yes,2,5,0.039018540725025364,1,2749.5,High,1
4988-IQIGL,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.35,75.35,Yes,0,1,1.0,1,1808.3999999999999,Medium,1
8064-RAVOH,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,49.85,49.85,No,0,2,1.0,1,1196.4,Low,0
1577-HKTFG,0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,0,0,19.65,655.85,Yes,2,1,0.02996111915834413,0,589.5,Low,1
1627-AFWVJ,0,0,0,0,29,1,0,2,1,1,1,1,1,1,2,0,3,19.4,554.25,No,2,1,0.03500225529995489,0,562.5999999999999,Low,0
9184-GALIL,0,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,3,20.45,781.25,No,2,1,0.026175999999999998,0,777.1,Low,0
4847-QNOKA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.9,44.9,Yes,0,1,1.0,1,1077.6,Low,1
3520-FJGCV,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,8126.65,No,2,7,0.013855647776143922,0,8107.2,Premium,0
5879-SESNB,0,0,0,0,11,1,2,1,0,0,0,0,0,0,0,0,2,75.25,888.65,No,3,1,0.08467900748326113,1,1806.0,Medium,0
9801-NOSHQ,1,0,0,1,23,1,0,2,1,1,1,1,1,1,1,0,3,19.8,465.45,No,1,1,0.04253947792458911,0,475.20000000000005,Low,0
8883-GRDWQ,1,1,0,0,20,1,0,0,2,0,0,2,0,0,1,0,3,54.0,1055.9,No,1,3,0.05114120655365091,0,1296.0,Medium,0
0639-TSIQW,0,0,0,0,67,1,2,1,2,2,2,0,2,0,0,1,1,102.95,6886.25,Yes,2,5,0.014950081684516246,1,6897.650000000001,Premium,1
3170-GWYKC,0,0,0,0,60,1,0,1,2,0,2,2,2,2,0,1,0,104.95,6236.75,No,2,6,0.016827674670301038,0,6297.0,Premium,0
2703-AMTUL,1,0,1,1,36,1,0,0,2,2,0,0,0,0,1,0,3,53.65,1939.35,No,2,3,0.02766390801041586,1,1931.3999999999999,Medium,0
6145-NNPNO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44.15,44.15,No,0,1,1.0,1,1059.6,Low,0
9351-LZYGF,0,0,1,0,42,1,2,0,2,2,0,2,0,0,0,1,1,66.4,2727.8,No,2,4,0.024341960554292837,0,2788.8,High,0
3889-VWBID,1,0,1,1,68,1,0,0,2,2,0,2,2,2,2,0,0,82.85,5776.45,No,2,6,0.014342719144111001,0,5633.799999999999,Premium,0
9921-EZKBY,1,0,0,1,33,1,2,1,2,0,2,0,0,2,0,1,0,95.3,3275.15,No,2,4,0.029097903912797884,1,3144.9,High,0
7244-QWYHG,1,0,1,0,50,0,1,0,2,0,0,2,2,0,1,1,0,44.45,2188.45,No,2,3,0.020311179145057007,0,2222.5,High,0
0396-YCHWO,1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,2,95.4,3474.2,No,2,3,0.027459559035173567,1,3434.4,High,0
0481-SUMCB,0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,102.15,4735.35,No,2,4,0.02157179511546137,1,4596.75,Premium,0
1958-RNRKS,1,0,1,0,30,1,2,0,0,0,0,0,0,0,0,0,2,49.9,1441.95,No,2,1,0.03460591560040223,1,1497.0,Medium,0
3934-HXCFZ,1,0,1,0,23,1,2,1,2,2,2,0,2,0,0,1,2,99.25,2186.4,Yes,1,5,0.04539425539699963,1,2382.0,High,1
3752-CQSJI,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,20.45,254.5,No,1,1,0.08035363457760314,0,490.79999999999995,Low,0
5693-PIPCS,1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,99.65,4220.35,No,2,5,0.02361178575236651,0,4085.65,Premium,0
0594-UFTUL,1,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,19.85,252.0,No,1,1,0.07876984126984128,0,476.40000000000003,Low,0
0023-HGHWL,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.1,25.1,Yes,0,0,1.0,1,602.4000000000001,Low,1
8651-ENBZX,0,1,0,0,60,1,2,1,0,0,2,2,2,2,1,1,2,106.0,6441.4,Yes,2,5,0.016456049927034498,0,6360.0,Premium,1
8974-OVACP,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,No,0,1,1.0,0,483.59999999999997,Low,0
8681-ICONS,1,0,1,1,29,1,0,2,1,1,1,1,1,1,0,1,3,20.65,654.85,No,2,1,0.03153393907001603,0,598.8499999999999,Low,0
7923-IYJWY,1,1,0,0,67,1,2,1,2,2,2,2,2,2,2,1,1,116.1,7839.85,No,2,7,0.014808956804020484,0,7778.7,Premium,0
5937-EORGB,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,1392.25,No,1,4,0.06931226432034476,1,2316.0,High,0
1298-PHBTI,1,0,1,1,71,1,2,1,0,2,0,2,0,0,2,1,2,84.8,6152.4,No,2,3,0.013783239061179377,0,6020.8,Premium,0
5730-RIITO,0,1,0,0,43,0,1,0,2,2,0,0,0,0,0,1,1,33.45,1500.25,No,2,2,0.022296283952674557,1,1438.3500000000001,Medium,0
7873-CVMAW,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,1,88.55,6362.35,No,2,7,0.01391781338656314,0,6375.599999999999,Premium,0
4813-HQMGZ,0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,90.25,743.75,No,3,3,0.12134453781512605,0,2166.0,High,0
9443-JUBUO,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.25,4478.85,No,2,6,0.014568471817542448,0,4698.0,Premium,0
9318-NKNFC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,18.85,18.85,Yes,0,1,1.0,0,452.40000000000003,Low,1
3945-GFWQL,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,44.55,480.6,Yes,1,1,0.09269662921348314,1,1069.1999999999998,Low,1
3771-PZOBW,1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,1,90.7,1781.35,No,1,3,0.05091643977881944,1,2176.8,High,0
7969-AULMZ,0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,2119.5,Yes,1,3,0.04593064401981599,1,2336.3999999999996,High,1
8950-MTZNV,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.95,44.95,No,0,1,1.0,1,1078.8000000000002,Low,0
5049-GLYVG,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,20.6,Yes,0,1,1.0,0,494.40000000000003,Low,1
4723-BEGSG,1,0,1,0,72,1,2,0,2,0,2,2,2,2,2,0,1,86.65,6094.25,No,2,6,0.014218320548057595,0,6238.8,Premium,0
1304-BCCFO,1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,564.4,No,3,4,0.12411410347271438,1,1681.1999999999998,Medium,0
1698-XFZCI,1,0,0,0,61,1,2,1,2,2,2,0,2,2,1,1,2,107.75,6521.9,No,2,6,0.01652125914227449,1,6572.75,Premium,0
5590-BYNII,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,2,100.75,2095.0,Yes,1,4,0.048090692124105015,1,2418.0,High,1
4807-IZYOZ,0,0,0,0,51,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1020.75,No,2,1,0.02023022287533676,0,1053.1499999999999,Low,0
8486-AYEQH,0,0,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,76.05,2227.8,No,2,1,0.0341368165903582,1,2357.5499999999997,High,0
7426-RHZGU,1,0,0,0,9,1,0,1,0,0,0,2,2,2,0,1,0,95.9,827.45,No,3,4,0.1158982415855943,0,2301.6000000000004,High,0
7377-DMMRI,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,47.8,92.45,Yes,0,2,0.5170362358031367,1,1147.1999999999998,Low,1
1240-HCBOH,0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,1,3,26.1,1759.55,No,2,1,0.014833338069392743,0,1748.7,Medium,0
3653-NCRDJ,1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,19.2,776.25,No,2,1,0.024734299516908212,0,825.6,Low,0
3737-XBQDD,1,0,0,0,24,1,2,1,0,2,2,0,0,0,0,1,0,84.85,2048.8,No,2,3,0.04141448652869972,1,2036.3999999999999,High,0
0187-WZNAB,0,0,1,1,27,1,0,1,2,0,0,0,0,0,0,0,3,74.4,1972.35,No,2,2,0.037721499733820066,1,2008.8000000000002,High,0
7633-MVPUY,1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,3450.15,No,2,4,0.017318087619378867,0,3405.75,High,0
1371-WEPDS,1,1,1,0,40,1,0,0,0,0,0,0,0,2,1,0,2,55.8,2283.3,No,2,2,0.02443831296807252,1,2232.0,High,0
5795-BKOYE,0,0,1,1,69,1,0,0,0,2,2,2,0,0,1,0,0,59.1,4134.7,No,2,4,0.014293660966938352,0,4077.9,Premium,0
2397-BRLOM,1,1,1,1,8,1,0,1,0,0,0,0,2,0,0,1,1,80.45,583.45,Yes,3,2,0.1378867083726112,1,1930.8000000000002,Medium,1
6653-CBBOM,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,Yes,0,1,1.0,1,1687.1999999999998,Medium,1
1304-NECVQ,0,1,0,0,2,1,2,1,0,0,2,0,0,0,0,1,2,78.55,149.55,Yes,0,2,0.5252423938482113,1,1885.1999999999998,Medium,1
7147-AYBAA,1,0,0,0,37,1,0,1,0,0,0,0,0,0,0,1,3,70.35,2552.9,No,2,1,0.027556896078969013,1,2602.95,High,0
9174-FKWZE,0,1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,19.45,19.45,Yes,0,1,1.0,0,466.79999999999995,Low,1
9522-BNTHX,0,1,0,0,34,0,1,0,0,2,2,0,2,2,0,1,2,56.25,1765.95,No,2,4,0.03185254395651066,1,1912.5,Medium,0
1897-RCFUM,0,0,1,1,39,1,2,2,1,1,1,1,1,1,1,1,3,24.2,914.6,No,2,1,0.026459654493767765,0,943.8,Low,0
6339-YPSAH,1,0,0,0,9,1,0,1,0,0,2,0,0,0,0,1,2,73.8,704.3,No,3,2,0.10478489280136306,1,1771.1999999999998,Medium,0
3584-WKTTW,1,0,1,0,51,1,2,1,2,0,2,2,2,2,1,1,2,111.55,5720.35,No,2,6,0.01950055503596808,0,5689.05,Premium,0
0822-QGCXA,0,1,1,0,27,1,2,0,0,2,2,2,2,2,0,0,2,83.85,2310.2,No,2,6,0.036295558826075665,0,2263.95,High,0
7402-PWYJJ,0,0,1,0,53,1,2,1,0,0,0,2,0,2,1,1,2,91.15,4862.5,No,2,3,0.018745501285347046,0,4830.950000000001,Premium,0
4950-HKQTE,0,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,26.25,605.9,No,1,1,0.04332398085492656,0,630.0,Low,0
7623-HKYRK,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,111.65,No,3,1,0.17644424540976264,0,472.79999999999995,Low,0
2320-YKQBO,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,19.3,144.95,No,3,1,0.13314936184891343,0,463.20000000000005,Low,0
4135-FRWKJ,0,1,1,1,55,1,2,0,2,0,2,2,2,0,1,0,2,76.25,4154.55,No,2,5,0.018353371604626252,0,4193.75,Premium,0
4718-DHSMV,0,0,0,0,11,0,1,0,0,0,0,0,2,0,0,1,3,35.8,363.15,No,3,1,0.09858185322869338,1,859.1999999999999,Low,0
2351-BKRZW,0,0,1,1,43,1,0,0,2,0,2,0,2,2,2,0,0,75.2,3254.35,No,2,5,0.023107532994299938,1,3233.6,High,0
4652-NNHNY,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,73.85,1284.2,Yes,1,1,0.057506618906712346,1,1772.3999999999999,Medium,1
6034-ZRYCV,0,0,1,0,72,0,1,0,0,2,2,0,2,2,2,1,2,54.2,3937.45,Yes,2,4,0.013765254161957613,1,3902.4,Premium,1
8809-RIHDD,1,0,1,1,72,1,2,1,0,2,2,0,2,2,2,1,2,103.4,7372.65,Yes,2,5,0.01402480790489173,1,7444.8,Premium,1
7820-ZYGNY,1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,90.45,5825.5,No,2,3,0.015526564243412583,1,5698.35,Premium,0
1084-UQCHV,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,69.75,69.75,Yes,0,1,1.0,1,1674.0,Medium,1
1867-TJHTS,0,0,0,0,58,1,2,1,2,0,0,0,0,0,0,1,0,79.8,4526.85,No,2,2,0.01762815202624341,1,4628.4,Premium,0
4608-LCIMN,1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,44.65,369.15,No,3,1,0.12095354192062847,1,1071.6,Low,0
3678-MNGZX,1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,0,0,19.95,1377.7,No,2,1,0.01448065616607389,0,1356.6,Medium,0
9786-IJYDL,0,0,0,0,35,1,2,1,2,2,2,2,2,2,2,1,3,113.2,3914.05,No,2,7,0.028921449649340198,0,3962.0,Premium,0
6229-UOLQL,1,0,1,1,56,0,1,0,2,2,0,2,2,0,1,1,3,52.0,2884.9,No,2,4,0.018024888211029846,0,2912.0,High,0
0151-ONTOV,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,70.9,Yes,0,1,1.0,1,1701.6000000000001,Medium,1
3404-JNXAX,0,0,1,1,51,1,2,1,0,0,0,2,0,0,0,1,2,80.75,4116.9,No,2,2,0.01961427287522165,0,4118.25,Premium,0
6432-TWQLB,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,401.1,Yes,0,3,0.21291448516579406,0,2049.6000000000004,High,1
2815-CPTUL,1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,70.25,331.9,Yes,0,1,0.21166013859596267,1,1686.0,Medium,1
3274-NSDWE,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,1,19.6,1441.65,No,2,1,0.013595532896334061,0,1332.8000000000002,Medium,0
2968-SSGAA,0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,100.6,1060.2,Yes,3,4,0.09488775702697604,1,2414.3999999999996,High,1
3545-CNWRG,0,0,1,1,49,1,2,1,0,2,0,0,2,2,0,1,2,98.35,4889.2,No,2,4,0.020115765360386156,1,4819.15,Premium,0
9593-CVZKR,0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,3,24.45,1385.85,No,2,1,0.017642602013204892,0,1369.2,Medium,0
6097-EQISJ,0,0,1,1,66,1,2,1,0,2,2,0,2,2,1,1,1,102.45,6615.15,Yes,2,5,0.015487177161515613,1,6761.7,Premium,1
5944-UGLLK,1,0,0,0,53,0,1,0,0,0,2,2,2,2,1,0,1,54.9,3045.75,No,2,4,0.018025116966264465,0,2909.7,High,0
3086-RUCRN,0,0,0,0,66,1,2,1,2,2,2,2,0,2,0,1,0,103.1,6595.0,No,2,6,0.0156330553449583,0,6804.599999999999,Premium,0
7274-RTAPZ,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.55,90.55,Yes,0,3,1.0,1,2173.2,High,1
8165-CBKXO,1,0,1,1,66,0,1,0,0,2,2,0,2,2,2,1,1,56.75,3708.4,No,2,4,0.0153030956746845,1,3745.5,High,0
9003-CPATH,1,0,0,0,42,1,2,1,0,0,2,0,0,0,0,0,2,79.9,3313.4,No,2,2,0.024114202933542585,1,3355.8,High,0
3703-TTEPD,1,0,0,0,21,1,0,0,2,0,2,0,2,0,0,0,0,65.35,1424.4,No,1,4,0.04587896658242066,1,1568.3999999999999,Medium,0
2077-DDHJK,0,0,1,0,68,1,2,0,2,2,2,2,0,0,2,0,1,70.9,4911.35,No,2,5,0.014435949382552658,0,4821.200000000001,Premium,0
0071-NDAFP,1,0,1,1,25,1,2,2,1,1,1,1,1,1,2,0,1,25.5,630.6,No,2,1,0.040437678401522355,0,637.5,Low,0
9970-QBCDA,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,1,19.7,129.55,No,3,1,0.15206483983018138,0,472.79999999999995,Low,0
5199-FPUSP,1,0,0,1,33,0,1,0,2,0,0,2,0,0,1,0,1,34.05,1113.95,No,2,2,0.030566901566497596,0,1123.6499999999999,Low,0
4915-BFSXL,1,0,1,1,70,1,2,0,2,0,2,0,2,0,2,0,1,68.95,4858.7,No,2,4,0.014191038755222592,1,4826.5,Premium,0
0872-JCPIB,1,0,0,0,17,1,2,0,2,0,0,0,0,2,0,0,0,65.75,1111.2,No,1,3,0.059170266378689704,1,1578.0,Medium,0
4291-HPAXL,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,19.85,No,0,1,1.0,0,476.40000000000003,Low,0
6891-JPYFF,0,0,1,1,48,1,2,1,2,2,0,0,2,2,0,1,1,105.25,4997.5,No,2,5,0.021060530265132566,1,5052.0,Premium,0
4547-FZJWE,1,0,1,1,55,1,0,0,2,0,0,0,0,2,1,0,1,59.45,3157.0,No,2,3,0.01883116883116883,1,3269.75,High,0
6371-NZYEG,1,0,1,1,16,1,0,0,2,0,2,0,2,0,2,0,3,64.25,1024.0,No,1,4,0.062744140625,1,1542.0,Medium,0
7550-WIQVA,1,0,1,1,50,1,2,1,2,2,2,0,2,2,1,1,2,108.25,5431.4,No,2,6,0.019930404683875247,1,5412.5,Premium,0
8749-JMNKX,1,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,93.8,4750.95,Yes,2,4,0.019743419737105212,1,4783.8,Premium,1
1301-LOPVR,1,0,1,1,29,0,1,0,2,2,2,2,0,2,1,1,1,55.35,1636.95,No,2,5,0.03381288371666819,0,1605.15,Medium,0
6917-YACBP,0,1,0,0,59,1,2,1,2,2,2,0,0,0,0,1,2,89.75,5496.9,No,2,4,0.01632738452582365,1,5295.25,Premium,0
0537-QYZZN,1,1,1,1,24,1,2,1,2,0,0,0,0,0,0,1,2,79.85,1857.75,No,2,2,0.04298210200511371,1,1916.3999999999999,Medium,0
9087-EYCPR,0,0,0,0,60,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1505.05,No,2,1,0.016610743829108668,0,1500.0,Medium,0
1032-MAELW,0,0,1,1,68,1,2,0,2,2,2,2,0,2,1,1,2,78.45,5333.35,No,2,6,0.01470932903334677,0,5334.6,Premium,0
0128-MKWSG,0,0,0,1,26,0,1,0,2,0,0,2,0,2,0,0,3,45.8,1147.0,No,2,3,0.03993025283347864,0,1190.8,Low,0
1984-FCOWB,0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,109.5,7674.55,Yes,2,6,0.01426793753379677,0,7665.0,Premium,1
2831-EBWRN,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,45.9,199.75,No,0,1,0.2297872340425532,1,1101.6,Low,0
0064-YIJGF,1,0,1,1,27,1,2,1,0,0,0,0,0,0,0,1,0,75.75,1929.0,No,2,1,0.03926905132192846,1,2045.25,High,0
4817-QRJSX,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,1,81.0,818.05,Yes,3,2,0.0990159525701363,1,1944.0,Medium,1
3021-VLNRJ,0,0,0,1,50,1,0,0,2,0,2,2,2,0,1,1,1,70.8,3478.15,No,2,5,0.020355648836306656,0,3540.0,High,0
9190-MFJLN,1,1,0,0,19,1,0,1,0,0,2,0,2,2,0,1,1,95.9,1777.9,Yes,1,4,0.05394004162213848,1,2301.6000000000004,High,1
4948-WBBKL,0,1,0,0,36,1,2,1,0,0,0,0,0,0,0,1,0,74.9,2659.45,No,2,1,0.028163718062005304,1,2696.4,High,0
0906-QVPMS,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,0,115.15,8349.45,No,2,7,0.013791327572474834,0,8290.800000000001,Premium,0
6353-BRMMA,0,0,1,1,54,1,2,1,2,2,0,0,2,2,0,1,0,104.1,5645.8,No,2,5,0.018438485245669347,1,5621.4,Premium,0
7684-XSZIY,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1643.25,No,2,1,0.01478776814240073,0,1749.6000000000001,Medium,0
4614-NUVZD,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,81.1,81.1,Yes,0,2,1.0,1,1946.3999999999999,Medium,1
4433-JCGCG,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,4680.05,Yes,2,4,0.02158096601532035,1,4646.0,Premium,1
5177-RVZNU,0,0,0,1,37,1,0,2,1,1,1,1,1,1,1,0,0,20.3,755.4,No,2,1,0.026873179772306063,0,751.1,Low,0
